1.0,"2019-08-22 22:55:40.000000","2019-08-22 23:37:17.000000",1.0,19.2,1.0,N,237.0,118.0,1.0,53.5,3.0,0.5,20.85,12.24,0.3,90.39,2.5
1.0,"2019-08-23 10:21:26.000000","2019-08-23 10:43:22.000000",1.0,13.2,1.0,N,13.0,118.0,1.0,36.5,2.5,0.5,10.0,22.0,0.3,71.8,2.5
1.0,"2019-08-23 11:40:40.000000","2019-08-23 11:54:31.000000",2.0,2.8,1.0,N,109.0,118.0,2.0,12.0,0.0,0.5,0.0,25.0,0.3,37.8,0.0
2.0,"2019-08-23 18:51:33.000000","2019-08-24 00:00:00.000000",1.0,23.4,1.0,N,138.0,118.0,1.0,62.0,1.0,0.5,7.6,12.24,0.3,83.64,0.0
2.0,"2019-08-24 07:48:25.000000","2019-08-24 08:29:05.000000",1.0,25.44,1.0,N,132.0,118.0,1.0,68.0,0.0,0.5,16.21,12.24,0.3,97.25,0.0
2.0,"2019-08-24 15:05:20.000000","2019-08-24 16:04:21.000000",1.0,28.6,1.0,N,132.0,118.0,2.0,76.5,0.0,0.5,0.0,12.24,0.3,89.54,0.0
2.0,"2019-08-24 16:41:48.000000","2019-08-24 17:32:41.000000",1.0,29.48,1.0,N,132.0,118.0,2.0,78.5,0.0,0.5,0.0,12.24,0.3,91.54,0.0
1.0,"2019-08-25 01:26:44.000000","2019-08-25 02:01:34.000000",4.0,18.2,1.0,N,158.0,118.0,1.0,50.5,3.0,0.5,14.5,18.36,0.3,87.16,2.5
2.0,"2019-08-25 03:08:58.000000","2019-08-25 03:49:56.000000",2.0,16.7,1.0,N,148.0,118.0,2.0,47.5,0.5,0.5,0.0,18.36,0.3,69.66,2.5
2.0,"2019-08-25 10:58:01.000000","2019-08-25 11:45:27.000000",3.0,28.09,1.0,N,132.0,118.0,1.0,74.0,0.0,0.5,17.41,12.24,0.3,104.45,0.0
2.0,"2019-08-25 22:55:24.000000","2019-08-25 23:42:32.000000",1.0,21.32,1.0,N,100.0,118.0,1.0,61.0,0.5,0.5,0.0,18.36,0.3,83.16,2.5
2.0,"2019-08-26 01:01:17.000000","2019-08-26 01:39:35.000000",3.0,22.99,1.0,N,48.0,118.0,2.0,62.5,0.5,0.5,0.0,12.24,0.3,78.54,2.5
2.0,"2019-08-26 10:54:02.000000","2019-08-26 11:45:44.000000",1.0,30.98,1.0,N,132.0,118.0,2.0,83.0,0.0,0.5,0.0,12.24,0.3,96.04,0.0
2.0,"2019-08-26 12:08:20.000000","2019-08-26 13:01:14.000000",2.0,29.5,1.0,N,132.0,118.0,2.0,82.0,0.0,0.5,0.0,12.24,0.3,95.04,0.0
1.0,"2019-08-26 15:40:08.000000","2019-08-26 16:43:16.000000",2.0,18.3,1.0,N,140.0,118.0,1.0,60.5,2.5,0.5,10.0,12.24,0.3,86.04,2.5
1.0,"2019-08-26 17:08:33.000000","2019-08-26 18:42:11.000000",4.0,26.2,1.0,N,138.0,118.0,2.0,83.0,1.0,0.5,0.0,12.24,0.3,97.04,0.0
2.0,"2019-08-26 18:59:02.000000","2019-08-26 19:41:35.000000",1.0,24.39,1.0,N,132.0,118.0,1.0,65.0,1.0,0.5,0.0,12.24,0.3,79.04,0.0
2.0,"2019-08-26 19:53:30.000000","2019-08-26 20:29:02.000000",1.0,24.03,1.0,N,132.0,118.0,2.0,63.0,1.0,0.5,0.0,12.24,0.3,77.04,0.0
2.0,"2019-08-26 23:57:15.000000","2019-08-27 00:38:58.000000",2.0,22.06,1.0,N,170.0,118.0,1.0,61.0,0.5,0.5,10.0,17.28,0.3,92.08,2.5
